,Name,Description,geometry
415,kml_416,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 101  STR_NAME CLEMENTI ROAD  UNIT_NO 1  POSTCODE 129787  LIC_NO SW12G70J000  INC_CRC 6C94406E7980DE1E  FMEL_UPD_D 20171129183653 ,POINT Z (103.769369393442 1.30176130745621 0)
416,kml_417,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 85  STR_NAME DAWSON ROAD  UNIT_NO 1  POSTCODE 141085  LIC_NO CE15J25N000  INC_CRC 0719F41B2685D412  FMEL_UPD_D 20171129183653 ,POINT Z (103.809758594158 1.29531966854901 0)
417,kml_418,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 252  STR_NAME NORTH BRIDGE ROAD  UNIT_NO 1  POSTCODE 179103  LIC_NO W02080P000  INC_CRC 8B7EB61131D50013  FMEL_UPD_D 20171129183653 ,POINT Z (103.853119912535 1.29389358752931 0)
418,kml_419,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 391A  STR_NAME ORCHARD ROAD  UNIT_NO 1  POSTCODE 238873  LIC_NO W02071X000  INC_CRC 80D12C516AF6A370  FMEL_UPD_D 20171129183653 ,POINT Z (103.83467613466 1.30242417909428 0)
419,kml_420,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 260  STR_NAME KIM KEAT AVENUE  UNIT_NO 1  POSTCODE 310260  LIC_NO S02204N000  INC_CRC E12DD20C880150F2  FMEL_UPD_D 20171129183653 ,POINT Z (103.857378075734 1.33211277384514 0)
420,kml_421,Attributes LIC_NAME NTUC FAIRPRICE CO-OPERATIVE LTD  BLK_HOUSE 170  STR_NAME STIRLING ROAD  UNIT_NO 1147  POSTCODE 140170  LIC_NO W70029L000  INC_CRC 083909CF5A11C1D9  FMEL_UPD_D 20190124162920 ,POINT Z (103.803107635392 1.29090918346994 0)
421,kml_422,Attributes LIC_NAME NTUC FAIRPRICE CO-OPERATIVE LTD  BLK_HOUSE 133  STR_NAME NEW BRIDGE ROAD  UNIT_NO 1  POSTCODE 59413  LIC_NO W90084A000  INC_CRC FC1B4354666A9811  FMEL_UPD_D 20190124162920 ,POINT Z (103.844697090786 1.28499883856532 0)
422,kml_423,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 101  STR_NAME THOMSON ROAD  UNIT_NO 52  POSTCODE 307591  LIC_NO W02065N000  INC_CRC 65E2947E894C02E6  FMEL_UPD_D 20171129183653 ,POINT Z (103.843463185078 1.31733464253519 0)
423,kml_424,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 21  STR_NAME HOUGANG STREET 51  UNIT_NO 52  POSTCODE 538719  LIC_NO S97166P000  INC_CRC 66FF1CEE29C4C715  FMEL_UPD_D 20171129183653 ,POINT Z (103.887832026894 1.37924528806956 0)
424,kml_425,Attributes LIC_NAME TEO BOBBY  BLK_HOUSE 29  STR_NAME CHAI CHEE AVENUE  UNIT_NO 62  POSTCODE 460029  LIC_NO E02072C000  INC_CRC A81AA2A3337923E7  FMEL_UPD_D 20171129183653 ,POINT Z (103.924370235887 1.32476040694715 0)
425,kml_426,Attributes LIC_NAME LOH NYEN YIU  BLK_HOUSE 5001  STR_NAME BEACH ROAD  UNIT_NO 64  POSTCODE 199588  LIC_NO W02081N000  INC_CRC 635E6A29436D68D7  FMEL_UPD_D 20171129183653 ,POINT Z (103.865163649373 1.30275121791614 0)
426,kml_427,Attributes LIC_NAME ARCHANA PROVISION STORES PTE. LTD  BLK_HOUSE 27  STR_NAME PENJURU WALK  UNIT_NO 6/7  POSTCODE 608538  LIC_NO SW15051V000  INC_CRC A0432C0985FCC4C3  FMEL_UPD_D 20180222094454 ,POINT Z (103.732882480415 1.31923811377776 0)
427,kml_428,Attributes LIC_NAME KINGSMART PTE. LTD.  BLK_HOUSE 30  STR_NAME PENJURU PLACE  UNIT_NO 6/7  POSTCODE 608557  LIC_NO SW07E27X000  INC_CRC 0F6D13BF0DC0EF26  FMEL_UPD_D 20180222094454 ,POINT Z (103.732527150838 1.31621042313667 0)
428,kml_429,Attributes LIC_NAME AP HOUSE PTE. LTD.  BLK_HOUSE 12  STR_NAME MARINA VIEW  UNIT_NO 6/8  POSTCODE 18961  LIC_NO CE13Z38L000  INC_CRC C03E4F08E8A27439  FMEL_UPD_D 20180222094454 ,POINT Z (103.850795182002 1.27830730320321 0)
429,kml_430,Attributes LIC_NAME HAO MART PTE. LTD.  BLK_HOUSE 54  STR_NAME BAYSHORE ROAD  UNIT_NO 7/8  POSTCODE 469979  LIC_NO SE06125B000  INC_CRC E7685B45E7065C1E  FMEL_UPD_D 20180222094454 ,POINT Z (103.936894516324 1.31179544978998 0)
430,kml_431,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 20  STR_NAME EASTWOOD ROAD  UNIT_NO 7/9  POSTCODE 486442  LIC_NO E02026P000  INC_CRC B5DBBE626BDFD653  FMEL_UPD_D 20180222094454 ,POINT Z (103.955419467871 1.3214476908532 0)
431,kml_432,Attributes LIC_NAME U STARS SUPERMARKET PTE. LTD.  BLK_HOUSE 330  STR_NAME ANCHORVALE STREET  UNIT_NO 1  POSTCODE 540330  LIC_NO CE15B61K000  INC_CRC D250CAB12D8D3A0D  FMEL_UPD_D 20171129183653 ,POINT Z (103.889246757276 1.39684979447052 0)
432,kml_433,Attributes LIC_NAME U STARS SUPERMARKET PTE. LTD.  BLK_HOUSE 215C  STR_NAME COMPASSVALE DRIVE  UNIT_NO 1  POSTCODE 543215  LIC_NO NE17098V000  INC_CRC 793A9BCB421F13D1  FMEL_UPD_D 20171129183653 ,POINT Z (103.892787164081 1.38977025366003 0)
433,kml_434,Attributes LIC_NAME PRIME SUPERMARKET (1996) PTE LTD  BLK_HOUSE 542B  STR_NAME SERANGOON NORTH AVENUE 3  UNIT_NO 1  POSTCODE 552542  LIC_NO CE12H94B000  INC_CRC ADD3BD299418E130  FMEL_UPD_D 20171129183653 ,POINT Z (103.871416983339 1.37368392879254 0)
434,kml_435,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 200  STR_NAME UPPER THOMSON ROAD  UNIT_NO 1  POSTCODE 574424  LIC_NO S02058V000  INC_CRC 831F1DF2843B26CE  FMEL_UPD_D 20171129183653 ,POINT Z (103.836053654084 1.35184498235634 0)
435,kml_436,Attributes LIC_NAME PHAN NEE INVESTMENTS (S) PTE LTD  BLK_HOUSE 2C  STR_NAME YISHUN AVENUE 7  UNIT_NO 3  POSTCODE 768930  LIC_NO NW11577N000  INC_CRC 0191B775DD3073E5  FMEL_UPD_D 20171129183653 ,POINT Z (103.837963232741 1.44518329012928 0)
436,kml_437,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 201  STR_NAME YISHUN AVENUE 2  UNIT_NO 3  POSTCODE 769092  LIC_NO CE05039P000  INC_CRC 80B0CB527C73AAFD  FMEL_UPD_D 20171129183653 ,POINT Z (103.832979911333 1.41738336744103 0)
437,kml_438,Attributes LIC_NAME GW TRADER PTE. LTD.  BLK_HOUSE 8  STR_NAME SELETAR NORTH LINK  UNIT_NO 3  POSTCODE 797455  LIC_NO CE15023A000  INC_CRC C4B92BA307F65241  FMEL_UPD_D 20171129183653 ,POINT Z (103.896447890319 1.41833137911794 0)
438,kml_439,Attributes LIC_NAME PHANG NEE ENTERPRISE PTE. LTD.  BLK_HOUSE 2D  STR_NAME JALAN PAPAN  UNIT_NO 4  POSTCODE 619415  LIC_NO SW09426V000  INC_CRC E648E4A883B5F03D  FMEL_UPD_D 20171129183653 ,POINT Z (103.729751339131 1.32078791294416 0)
439,kml_440,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 312A  STR_NAME SUMANG LINK  UNIT_NO 4  POSTCODE 821312  LIC_NO NE15211C000  INC_CRC B6B14868AA512083  FMEL_UPD_D 20171129183653 ,POINT Z (103.900371678954 1.41081926280607 0)
440,kml_441,Attributes LIC_NAME FOUR SEASONS ORGANIC MARKET PTE. LTD.  BLK_HOUSE 80  STR_NAME MARINE PARADE ROAD  UNIT_NO 83A  POSTCODE 449269  LIC_NO SE10553J000  INC_CRC 8F1010F867E6823A  FMEL_UPD_D 20171129183654 ,POINT Z (103.905113590458 1.30119131472187 0)
441,kml_442,Attributes LIC_NAME THE BUTCHER (SINGAPORE) PTE. LTD.  BLK_HOUSE 80  STR_NAME MARINE PARADE ROAD  UNIT_NO 83B  POSTCODE 449269  LIC_NO SE05244V000  INC_CRC 8F1010F8F042E045  FMEL_UPD_D 20171129183654 ,POINT Z (103.905113590458 1.30119131472187 0)
442,kml_443,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 352  STR_NAME CLEMENTI AVENUE 2  UNIT_NO 91&99  POSTCODE 120352  LIC_NO SW07331C000  INC_CRC 562A45952D810D4C  FMEL_UPD_D 20171129183654 ,POINT Z (103.771350566042 1.31427860895568 0)
443,kml_444,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 544  STR_NAME JURONG WEST STREET 42  UNIT_NO 97/99  POSTCODE 640544  LIC_NO J02009N000  INC_CRC 3C89C17544EA684C  FMEL_UPD_D 20171129183654 ,POINT Z (103.715759509791 1.3523935762758 0)
444,kml_445,Attributes LIC_NAME THNG SAIK MONG  BLK_HOUSE 108  STR_NAME CLEMENTI STREET 11  UNIT_NO K1  POSTCODE 120108  LIC_NO NW06239N000  INC_CRC EC8E203FA856D486  FMEL_UPD_D 20171129183654 ,POINT Z (103.770265909205 1.32212393765921 0)
445,kml_446,Attributes LIC_NAME HAO MART PTE. LTD.  BLK_HOUSE 222  STR_NAME BISHAN STREET 23  UNIT_NO K1  POSTCODE 570222  LIC_NO CE17A46V000  INC_CRC F48D7D476EB9E37F  FMEL_UPD_D 20171129183654 ,POINT Z (103.848208491053 1.35803524250899 0)
446,kml_447,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 9  STR_NAME TAMPINES STREET 32  UNIT_NO 30  POSTCODE 529286  LIC_NO S02036K000  INC_CRC A5B097A242B8FB73  FMEL_UPD_D 20171129183653 ,POINT Z (103.960042189056 1.35436493617486 0)
447,kml_448,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 200  STR_NAME WOODLANDS INDUSTRIAL PARK E7  UNIT_NO 30  POSTCODE 757177  LIC_NO NW11702X000  INC_CRC 41FBB24812E8C6AB  FMEL_UPD_D 20171129183653 ,POINT Z (103.796846522878 1.45074972989745 0)
448,kml_449,Attributes LIC_NAME MAHOTA FOOD PTE. LTD.  BLK_HOUSE 809  STR_NAME FRENCH ROAD  UNIT_NO 31  POSTCODE 200809  LIC_NO CE16445A000  INC_CRC 4A222C796326E0C7  FMEL_UPD_D 20171129183653 ,POINT Z (103.862005875543 1.30832700959572 0)
449,kml_450,Attributes LIC_NAME GURU'S MARKETING PTE. LTD.  BLK_HOUSE 1  STR_NAME JALAN PAPAN  UNIT_NO 31  POSTCODE 619392  LIC_NO SW16735N000  INC_CRC 1E09589A3EDD3F36  FMEL_UPD_D 20171129183653 ,POINT Z (103.726722841969 1.32048426082957 0)
450,kml_451,Attributes LIC_NAME VINAYAK TRADERS PTE. LTD.  BLK_HOUSE 1  STR_NAME JALAN PAPAN  UNIT_NO 33  POSTCODE 619392  LIC_NO SW16814X000  INC_CRC 1E09589A5C0BA14C  FMEL_UPD_D 20171129183653 ,POINT Z (103.726722841969 1.32048426082957 0)
451,kml_452,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 768  STR_NAME WOODLANDS AVENUE 6  UNIT_NO 34  POSTCODE 730768  LIC_NO B02012N000  INC_CRC 950F57EF3B788BCD  FMEL_UPD_D 20171129183653 ,POINT Z (103.798140996577 1.44562289934866 0)
452,kml_453,Attributes LIC_NAME CHENNAI TRADING & SUPERMART PTE. LTD.  BLK_HOUSE 1  STR_NAME JALAN PAPAN  UNIT_NO 35  POSTCODE 619392  LIC_NO SW16921N000  INC_CRC 1E09589A4A78159F  FMEL_UPD_D 20171129183653 ,POINT Z (103.726722841969 1.32048426082957 0)
453,kml_454,Attributes LIC_NAME AJMAL TRADE MART PTE. LTD.  BLK_HOUSE 23  STR_NAME MANDAI ESTATE  UNIT_NO 21  POSTCODE 729937  LIC_NO NW09331A000  INC_CRC F91E53BF15A78A43  FMEL_UPD_D 20171129183653 ,POINT Z (103.76056171553 1.40631204506347 0)
454,kml_455,Attributes LIC_NAME L M MEAT PTE. LTD.  BLK_HOUSE 5  STR_NAME CHANGI BUSINESS PARK CENTRAL 1  UNIT_NO 23  POSTCODE 486038  LIC_NO SE11D22K000  INC_CRC 5B8B133D6E6BE963  FMEL_UPD_D 20171129183653 ,POINT Z (103.962389306789 1.3343251542009 0)
455,kml_456,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 27  STR_NAME PENJURU WALK  UNIT_NO 24  POSTCODE 608538  LIC_NO SW14817E000  INC_CRC A0432C09836AEEC5  FMEL_UPD_D 20171129183653 ,POINT Z (103.732882480415 1.31923811377776 0)
456,kml_457,Attributes LIC_NAME SUN TRG & CON PTE LTD  BLK_HOUSE 280  STR_NAME WOODLANDS INDUSTRIAL PARK E5  UNIT_NO 24  POSTCODE 757322  LIC_NO NW17024A000  INC_CRC 754CC3103C3CE483  FMEL_UPD_D 20171129183653 ,POINT Z (103.791095177079 1.45132505304739 0)
457,kml_458,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 52  STR_NAME CHIN SWEE ROAD  UNIT_NO 25  POSTCODE 160052  LIC_NO W02332N000  INC_CRC A72765F2B59D66AA  FMEL_UPD_D 20171129183653 ,POINT Z (103.841580116173 1.28708278767219 0)
458,kml_459,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 1  STR_NAME SENGKANG SQUARE  UNIT_NO 25  POSTCODE 545078  LIC_NO NE16363K000  INC_CRC 51B8227CD39000F8  FMEL_UPD_D 20171129183653 ,POINT Z (103.894980035249 1.39209414927783 0)
459,kml_460,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 604  STR_NAME SEMBAWANG ROAD  UNIT_NO 25  POSTCODE 758459  LIC_NO NW08385B000  INC_CRC 3586AEA48D4E8AB7  FMEL_UPD_D 20171129183653 ,POINT Z (103.824495079721 1.44176714678225 0)
460,kml_461,Attributes LIC_NAME SONG FISH DEALER PTE LTD  BLK_HOUSE 133  STR_NAME NEW BRIDGE ROAD  UNIT_NO 26  POSTCODE 59413  LIC_NO CE14938E000  INC_CRC FC1B435462B52865  FMEL_UPD_D 20171129183653 ,POINT Z (103.844697090786 1.28499883856532 0)
461,kml_462,Attributes LIC_NAME SONG FISH DEALER PTE LTD  BLK_HOUSE 1  STR_NAME JURONG WEST CENTRAL 2  UNIT_NO 26  POSTCODE 648886  LIC_NO C99107C000  INC_CRC CB590967FAAD5A27  FMEL_UPD_D 20171129183653 ,POINT Z (103.706460886826 1.33983014805774 0)
462,kml_463,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 259  STR_NAME PASIR RIS STREET 21  UNIT_NO 27  POSTCODE 510259  LIC_NO NE16139A000  INC_CRC 652C0F81498EFE84  FMEL_UPD_D 20171129183653 ,POINT Z (103.964598501334 1.36645363325574 0)
463,kml_464,Attributes LIC_NAME NG CHAI SENG  BLK_HOUSE 109  STR_NAME BUKIT PURMEI ROAD  UNIT_NO 155  POSTCODE 90109  LIC_NO W02100V000  INC_CRC 8CB56E5DF3589216  FMEL_UPD_D 20180711174048 ,POINT Z (103.825310769144 1.27392940817544 0)
464,kml_465,Attributes LIC_NAME PRIME SUPERMARKET LIMITED  BLK_HOUSE 373  STR_NAME BUKIT BATOK STREET 31  UNIT_NO 248  POSTCODE 650373  LIC_NO J02017N000  INC_CRC E07CF209E7368285  FMEL_UPD_D 20180711174048 ,POINT Z (103.750365807136 1.35894636653359 0)
465,kml_466,Attributes LIC_NAME ANG KEN CHUA  BLK_HOUSE 410  STR_NAME CHOA CHU KANG AVENUE 3  UNIT_NO 341  POSTCODE 680410  LIC_NO J02008P000  INC_CRC BCB1102BA5E932A1  FMEL_UPD_D 20180711174048 ,POINT Z (103.741520112804 1.38062798479668 0)
466,kml_467,Attributes LIC_NAME HAO MART PTE. LTD.  BLK_HOUSE 537  STR_NAME BEDOK NORTH STREET 3  UNIT_NO 555  POSTCODE 460537  LIC_NO E82118V000  INC_CRC 5A69B1720FA9BADE  FMEL_UPD_D 20180711174048 ,POINT Z (103.924236464013 1.33177301702605 0)
467,kml_468,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 21  STR_NAME TAMPINES NORTH DRIVE 2  UNIT_NO   POSTCODE 528765  LIC_NO NE07474A000  INC_CRC B50CCE3157A8E08E  FMEL_UPD_D 20171129183654 ,POINT Z (103.931999895836 1.37210169537313 0)
468,kml_469,Attributes LIC_NAME SARATHI STORES PTE LTD  BLK_HOUSE 91  STR_NAME UPPER PAYA LEBAR ROAD  UNIT_NO   POSTCODE 534821  LIC_NO SE12F88V000  INC_CRC C3F4B6EEFA4CE889  FMEL_UPD_D 20171129183654 ,POINT Z (103.887004168998 1.33748492133075 0)
469,kml_470,Attributes LIC_NAME SIVAMANI MINIMART PTE LTD  BLK_HOUSE 141  STR_NAME UPPER PAYA LEBAR ROAD  UNIT_NO   POSTCODE 534846  LIC_NO SE08722A000  INC_CRC A0EB7400D23CF464  FMEL_UPD_D 20171129183654 ,POINT Z (103.886109258393 1.33888230373418 0)
470,kml_471,Attributes LIC_NAME HAO MART PTE. LTD.  BLK_HOUSE 16  STR_NAME JALAN KURAS  UNIT_NO   POSTCODE 577729  LIC_NO CE12V01C000  INC_CRC 03EB061A9288FA03  FMEL_UPD_D 20171129183654 ,POINT Z (103.829630867108 1.3730794666261 0)
471,kml_472,Attributes LIC_NAME ALTERNATIVE SELECTION PTE. LTD.  BLK_HOUSE 29  STR_NAME BINJAI PARK  UNIT_NO   POSTCODE 589831  LIC_NO NW15264K000  INC_CRC B605DF777DED4788  FMEL_UPD_D 20171129183654 ,POINT Z (103.786969223738 1.33661474902075 0)
472,kml_473,Attributes LIC_NAME TUAS SOUTH MINIMART PTE. LTD.  BLK_HOUSE 6  STR_NAME TUAS SOUTH STREET 15  UNIT_NO   POSTCODE 636906  LIC_NO SW16126J000  INC_CRC A7FC4EC09A5810FF  FMEL_UPD_D 20171129183654 ,POINT Z (103.636144795044 1.27067712305135 0)
473,kml_474,Attributes LIC_NAME NPS IMPEX PTE. LTD  BLK_HOUSE 21  STR_NAME TUAS VIEW SQUARE  UNIT_NO   POSTCODE 637640  LIC_NO SW15681P000  INC_CRC BF85D323906DFB81  FMEL_UPD_D 20171129183654 ,POINT Z (103.627517906632 1.29895146739633 0)
474,kml_475,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 492  STR_NAME JURONG WEST STREET 41  UNIT_NO   POSTCODE 640492  LIC_NO J03056N000  INC_CRC 48DBA5323037FB2F  FMEL_UPD_D 20171129183654 ,POINT Z (103.724598702353 1.35011243012885 0)
475,kml_476,Attributes LIC_NAME SHENG SIONG SUPERMARKET PTE LTD  BLK_HOUSE 7  STR_NAME JURONG WEST AVENUE 5  UNIT_NO   POSTCODE 649486  LIC_NO SW07209E000  INC_CRC C9A2693BECFDA5D3  FMEL_UPD_D 20171129183654 ,POINT Z (103.703415655686 1.34878489456242 0)
476,kml_477,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 464  STR_NAME UPPER BUKIT TIMAH ROAD  UNIT_NO   POSTCODE 678077  LIC_NO J02011C000  INC_CRC 5D6986E9DC48CF0A  FMEL_UPD_D 20171129183654 ,POINT Z (103.76754238699 1.36012370572957 0)
477,kml_478,Attributes LIC_NAME GOWRI'S GLOBAL MARKETING PTE. LTD.  BLK_HOUSE 460  STR_NAME MANDAI ROAD  UNIT_NO   POSTCODE 729760  LIC_NO NW16252K000  INC_CRC CE26C864CF610B86  FMEL_UPD_D 20171129183654 ,POINT Z (103.76839596811 1.41072219413685 0)
478,kml_479,Attributes LIC_NAME BALASUBRAMANIYAN KANNADASAN  BLK_HOUSE 257  STR_NAME KRANJI ROAD  UNIT_NO   POSTCODE 739503  LIC_NO J87134E000  INC_CRC 46C1FE5A7CAF6D6F  FMEL_UPD_D 20171129183654 ,POINT Z (103.754008429832 1.43594535916514 0)
479,kml_480,Attributes LIC_NAME AJMAL TRADE MART PTE. LTD.  BLK_HOUSE 12  STR_NAME KRANJI ROAD  UNIT_NO   POSTCODE 739522  LIC_NO SW12L48X000  INC_CRC 766E1053F78FFEA2  FMEL_UPD_D 20171129183654 ,POINT Z (103.759237297885 1.43069358938447 0)
480,kml_481,Attributes LIC_NAME DE ESPERTO MINIMART PTE. LTD.  BLK_HOUSE 190  STR_NAME WOODLANDS INDUSTRIAL PARK E7  UNIT_NO   POSTCODE 757178  LIC_NO NW14006E000  INC_CRC CAAEE3DF101963D5  FMEL_UPD_D 20171129183654 ,POINT Z (103.797853420673 1.45122063631724 0)
481,kml_482,Attributes LIC_NAME PHAN NEE TRADING LLP  BLK_HOUSE 49  STR_NAME ADMIRALTY ROAD WEST  UNIT_NO   POSTCODE 757444  LIC_NO NW10192C000  INC_CRC 44EE12AC694A7E17  FMEL_UPD_D 20171129183654 ,POINT Z (103.818111275279 1.46138853767873 0)
482,kml_483,Attributes LIC_NAME BANGLADESH SUPER MARKET PTE. LTD.  BLK_HOUSE 1024  STR_NAME SEMBAWANG ROAD  UNIT_NO   POSTCODE 758498  LIC_NO B90051N000  INC_CRC F9262E9E10517BDA  FMEL_UPD_D 20171129183654 ,POINT Z (103.832526372151 1.45343693357051 0)
483,kml_484,Attributes LIC_NAME LABIBA ENTERPRISE PTE. LTD.  BLK_HOUSE 249  STR_NAME JALAN KAYU  UNIT_NO   POSTCODE 799473  LIC_NO CE13S05E000  INC_CRC 0FF35EE831AAA4C4  FMEL_UPD_D 20171129183654 ,POINT Z (103.872851581637 1.39657415558799 0)
484,kml_485,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 266  STR_NAME COMPASSVALE BOW  UNIT_NO 2  POSTCODE 540266  LIC_NO NE06429X000  INC_CRC F586BB6B62A2AA32  FMEL_UPD_D 20171129183653 ,POINT Z (103.897031078181 1.38199703135061 0)
485,kml_486,Attributes LIC_NAME SHAFEN SUPERMARKET & TRADING (S) PTE. LTD.  BLK_HOUSE 18  STR_NAME TOH GUAN ROAD EAST  UNIT_NO 2  POSTCODE 608596  LIC_NO SW14017K000  INC_CRC 0D089981EC38DB77  FMEL_UPD_D 20171129183653 ,POINT Z (103.751807387865 1.33641798055282 0)
486,kml_487,Attributes LIC_NAME YS LOGISTICS (S) PTE. LTD.  BLK_HOUSE 15  STR_NAME JALAN TEPONG  UNIT_NO 2  POSTCODE 619336  LIC_NO SW11146X000  INC_CRC FDA05FF8FFD2C675  FMEL_UPD_D 20171129183653 ,POINT Z (103.722316838638 1.30859346145721 0)
487,kml_488,Attributes LIC_NAME MALAR MARKETING PTE. LTD.  BLK_HOUSE 69  STR_NAME TUAS SOUTH AVENUE 1  UNIT_NO 2  POSTCODE 637589  LIC_NO SW16H70N000  INC_CRC 90E60A52E1DD0ABA  FMEL_UPD_D 20171129183653 ,POINT Z (103.627436995081 1.31335809677308 0)
488,kml_489,Attributes LIC_NAME SADIA SUPERMARKET & TRADING (S) PTE. LTD.  BLK_HOUSE 14  STR_NAME TECH PARK CRESCENT  UNIT_NO 2  POSTCODE 638118  LIC_NO SW09288C000  INC_CRC 564FD14BF0EB5941  FMEL_UPD_D 20171129183653 ,POINT Z (103.630190017208 1.31069428534009 0)
489,kml_490,Attributes LIC_NAME GOWRI'S GLOBAL MARKETING PTE. LTD.  BLK_HOUSE 555  STR_NAME UPPER JURONG ROAD  UNIT_NO 2  POSTCODE 638368  LIC_NO SW08907C000  INC_CRC 465BF71AEF1EEEFE  FMEL_UPD_D 20171129183653 ,POINT Z (103.677129986961 1.32888600553213 0)
490,kml_491,Attributes LIC_NAME KAVI TRADERS PTE. LTD.  BLK_HOUSE 69R  STR_NAME TUAS SOUTH AVENUE 1  UNIT_NO 2  POSTCODE 639926  LIC_NO SW16B85N000  INC_CRC B6C09A2129D8FC7C  FMEL_UPD_D 20171129183653 ,POINT Z (103.627916988491 1.31332235103777 0)
491,kml_492,Attributes LIC_NAME BISMILLAH MINIMART PTE. LTD.  BLK_HOUSE 32  STR_NAME MANDAI ESTATE  UNIT_NO 2  POSTCODE 729939  LIC_NO NW13J23J000  INC_CRC A00ABF469A50CFF3  FMEL_UPD_D 20171129183653 ,POINT Z (103.758094978446 1.40754324060913 0)
492,kml_493,Attributes LIC_NAME FORTUNE SUPERMARKET PTE. LTD.  BLK_HOUSE 463  STR_NAME SEMBAWANG DRIVE  UNIT_NO 2  POSTCODE 750463  LIC_NO NW14040B000  INC_CRC 87854E986E0B5C5E  FMEL_UPD_D 20171129183653 ,POINT Z (103.814540291548 1.45551208276585 0)
493,kml_494,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 406A  STR_NAME SEMBAWANG DRIVE  UNIT_NO 2  POSTCODE 751406  LIC_NO NW07636K000  INC_CRC 5C066E2789C353CC  FMEL_UPD_D 20171129183653 ,POINT Z (103.817249280953 1.45273623395178 0)
494,kml_495,Attributes LIC_NAME PRIME SUPERMARKET LIMITED  BLK_HOUSE 108  STR_NAME PUNGGOL FIELD  UNIT_NO 2  POSTCODE 820108  LIC_NO S02127E000  INC_CRC 4AC985587C816F4A  FMEL_UPD_D 20171129183653 ,POINT Z (103.908850766913 1.39652617622188 0)
495,kml_496,Attributes LIC_NAME U STARS SUPERMARKET PTE. LTD.  BLK_HOUSE 261  STR_NAME PUNGGOL WAY  UNIT_NO 2  POSTCODE 820261  LIC_NO NE15440C000  INC_CRC 7B4B5C95D3ED11FA  FMEL_UPD_D 20171129183653 ,POINT Z (103.896823897364 1.40541353593882 0)
496,kml_497,Attributes LIC_NAME COLD STORAGE SINGAPORE (1983) PTE LTD  BLK_HOUSE 445  STR_NAME FAJAR ROAD  UNIT_NO 536  POSTCODE 670445  LIC_NO B02026B000  INC_CRC 45F42DD3A860C6BA  FMEL_UPD_D 20171129183653 ,POINT Z (103.770768312339 1.38358044412737 0)
497,kml_498,Attributes LIC_NAME HAO MART PTE. LTD.  BLK_HOUSE 205  STR_NAME PETIR ROAD  UNIT_NO 595  POSTCODE 670205  LIC_NO NW16634L000  INC_CRC CF928B697551C00C  FMEL_UPD_D 20171129183653 ,POINT Z (103.773924087036 1.3734302528997 0)
498,kml_499,Attributes LIC_NAME PRIME SUPERMARKET (1996) PTE LTD  BLK_HOUSE 761  STR_NAME YISHUN STREET 72  UNIT_NO 348  POSTCODE 760761  LIC_NO NW12G73N000  INC_CRC 0FC68D1ED5B6C2A3  FMEL_UPD_D 20171129183653 ,POINT Z (103.83325904408 1.42539842085522 0)
